Frame,Track_ID,Class_Name,X,Y,W,H
1343,231,couch,927,728,1176,352
1343,200,chair,1239,594,151,230
1343,236,refrigerator,1195,482,134,282
1343,227,bed,901,734,1191,257
1344,199,refrigerator,109,478,217,502
1344,231,couch,920,728,1187,352
1344,200,chair,1240,594,153,230
1344,236,refrigerator,1196,482,134,281
1344,227,bed,901,735,1190,256
1345,199,refrigerator,109,478,217,502
1345,231,couch,932,727,1156,352
1345,200,chair,1242,594,157,230
1345,236,refrigerator,1196,482,134,280
1345,227,bed,903,729,1193,271
1346,199,refrigerator,109,478,217,503
1346,231,person,982,723,1058,345
1346,200,chair,1245,594,164,230
1346,236,refrigerator,1196,482,134,281
1346,227,bed,915,733,1205,228
1347,199,refrigerator,109,478,217,502
1347,231,person,1000,717,1017,333
1347,200,chair,1244,594,162,230
1347,236,refrigerator,1196,482,134,280
1347,227,bed,921,733,1211,212
1348,199,refrigerator,109,478,217,502
1348,231,person,1004,720,1009,338
1348,200,chair,1244,593,161,229
1348,236,refrigerator,1196,483,134,280
1348,227,bed,911,731,1201,247
1349,199,refrigerator,109,478,217,501
1349,231,person,988,722,1040,340
1349,200,chair,1248,593,170,229
1349,236,refrigerator,1196,482,134,280
1349,227,bed,906,732,1194,249
1350,199,refrigerator,109,478,217,501
1350,231,person,995,721,1025,337
1350,200,chair,1246,593,167,229
1350,236,refrigerator,1196,483,134,280
1350,227,bed,905,732,1193,255
1350,249,person,736,643,445,184
1351,199,refrigerator,109,478,217,502
1351,231,person,1003,720,1006,337
1351,200,chair,1252,593,178,229
1351,236,refrigerator,1196,483,134,280
1351,227,bed,906,729,1194,265
1351,249,person,736,644,443,186
1352,199,refrigerator,109,477,218,499
1352,231,person,1002,722,1006,340
1352,200,chair,1254,593,182,229
1352,236,refrigerator,1196,482,134,281
1352,227,bed,905,735,1193,257
1352,249,person,736,645,445,187
1353,199,refrigerator,109,477,219,498
1353,231,person,995,723,1017,341
1353,200,chair,1254,593,182,229
1353,236,refrigerator,1196,482,134,282
1353,227,bed,904,736,1191,256
1353,249,person,737,645,446,188
1354,199,refrigerator,109,478,218,501
1354,231,person,976,723,1056,342
1354,200,chair,1254,593,181,229
1354,236,refrigerator,1196,482,134,281
1354,227,bed,904,732,1190,262
1354,249,person,736,644,446,186
1354,250,person,1808,794,221,153
1355,199,refrigerator,109,478,217,501
1355,231,person,976,723,1056,343
1355,200,chair,1251,593,175,229
1355,236,refrigerator,1196,483,134,280
1355,227,bed,904,731,1189,263
1355,249,person,736,644,447,186
1355,250,person,1808,794,221,152
1356,199,refrigerator,109,479,217,502
1356,231,person,978,724,1050,343
1356,200,chair,1251,593,175,229
1356,236,refrigerator,1196,483,134,280
1356,227,bed,904,734,1188,259
1356,249,person,737,644,446,187
1356,250,person,1809,793,219,151
1357,199,refrigerator,109,479,217,502
1357,231,person,990,723,1025,343
1357,200,chair,1251,593,176,229
1357,236,refrigerator,1196,482,134,279
1357,227,bed,913,735,1195,229
1357,249,person,737,644,445,187
1357,250,person,1809,794,219,153
1358,199,refrigerator,109,479,217,503
1358,231,person,1000,717,1002,332
1358,200,chair,1252,593,177,229
1358,236,refrigerator,1196,482,134,280
1358,227,bed,920,734,1203,216
1358,249,person,736,644,444,187
1358,250,person,1809,793,219,152
1359,199,refrigerator,109,479,217,503
1359,231,person,1003,717,993,333
1359,200,chair,1251,593,174,230
1359,236,refrigerator,1196,482,134,280
1359,227,bed,922,734,1207,210
1359,249,person,736,644,443,187
1359,250,person,1810,793,218,152
1360,199,refrigerator,109,478,217,503
1360,231,person,1004,711,989,323
1360,200,chair,1253,594,178,230
1360,236,refrigerator,1197,483,133,279
1360,227,bed,926,734,1213,208
1360,249,person,735,644,444,187
1360,250,person,1810,794,218,154
1361,199,refrigerator,109,478,217,502
1361,231,person,1005,706,987,312
1361,200,chair,1254,594,180,230
1361,236,refrigerator,1196,483,133,279
1361,227,bed,927,733,1216,207
1361,249,person,735,644,443,187
1361,250,person,1809,794,218,155
1362,199,refrigerator,109,478,217,502
1362,231,person,1004,703,985,308
1362,200,chair,1255,593,182,230
1362,236,refrigerator,1196,482,134,280
1362,227,bed,928,733,1217,206
1362,249,person,735,644,443,187
1362,250,person,1809,795,219,155
1363,199,refrigerator,109,478,217,502
1363,231,person,1004,698,985,297
1363,200,chair,1256,594,183,230
1363,236,refrigerator,1196,483,134,280
1363,227,bed,927,731,1216,209
1363,249,person,734,644,442,187
1363,250,person,1809,795,219,156
1364,199,refrigerator,109,478,217,502
1364,231,person,1003,711,991,323
1364,200,chair,1256,594,183,230
1364,236,refrigerator,1196,482,134,280
1364,227,bed,928,733,1218,210
1364,249,person,734,644,441,187
1364,250,person,1810,795,218,155
1365,199,refrigerator,109,478,217,502
1365,231,person,1002,716,994,333
1365,200,chair,1255,594,184,230
1365,236,refrigerator,1197,483,134,280
1365,227,bed,915,733,1202,238
1365,249,person,734,644,441,187
1365,250,person,1810,794,217,153
1366,199,refrigerator,109,478,217,501
1366,231,person,1000,718,997,337
1366,200,chair,1254,594,181,230
1366,236,refrigerator,1197,483,134,281
1366,227,bed,909,733,1196,249
1366,249,person,734,643,440,187
1366,250,person,1810,793,217,152
1367,199,refrigerator,109,478,217,502
1367,231,person,998,719,1002,338
1367,200,chair,1254,594,181,230
1367,236,refrigerator,1197,482,134,281
1367,227,bed,907,730,1192,259
1367,249,person,734,644,441,187
1367,250,person,1810,794,217,154
1368,199,refrigerator,109,478,217,502
1368,231,person,999,719,1000,339
1368,200,chair,1253,593,179,230
1368,236,refrigerator,1196,482,134,281
1368,227,bed,906,733,1191,257
1368,249,person,734,644,442,187
1368,250,person,1811,793,215,152
1369,199,refrigerator,109,478,217,502
1369,231,person,1001,717,995,335
1369,200,chair,1254,593,182,230
1369,236,refrigerator,1196,482,134,280
1369,227,bed,922,731,1211,232
1369,249,person,733,644,441,187
1369,250,person,1809,793,218,153
1370,199,refrigerator,109,478,217,501
1370,231,person,1001,718,995,338
1370,200,chair,1255,594,183,230
1370,236,refrigerator,1196,483,134,280
1370,227,bed,928,731,1218,222
1370,249,person,732,644,441,187
1370,250,person,1810,794,218,153
1371,199,refrigerator,109,477,218,498
1371,231,person,997,721,1001,343
1371,200,chair,1252,593,176,229
1371,236,refrigerator,1196,482,134,281
1371,227,bed,914,731,1202,252
1371,249,person,733,644,441,187
1371,250,person,1810,793,217,151
1372,199,refrigerator,109,478,217,500
1372,231,person,992,723,1012,346
1372,200,chair,1250,593,173,229
1372,236,refrigerator,1196,482,134,281
1372,227,bed,908,730,1194,267
1372,249,person,733,645,442,188
1372,250,person,1810,793,217,152
1373,199,refrigerator,109,477,219,497
1373,231,person,991,723,1014,346
1373,200,chair,1248,593,169,229
1373,236,refrigerator,1196,481,134,281
1373,227,bed,907,728,1192,275
1373,249,person,733,645,442,188
1373,250,person,1809,793,218,151
1374,199,refrigerator,109,478,218,500
1374,231,person,999,721,998,343
1374,200,chair,1247,593,168,229
1374,236,refrigerator,1196,481,134,281
1374,227,bed,924,728,1215,239
1374,249,person,804,646,567,192
1374,250,person,1809,794,219,152
1375,199,refrigerator,109,479,217,500
1375,231,person,986,723,1023,345
1375,200,chair,1244,593,161,229
1375,236,refrigerator,1196,481,134,281
1375,227,bed,913,725,1199,270
1375,249,person,917,653,794,206
1375,250,person,1810,794,218,152
1376,199,refrigerator,109,479,217,501
1376,231,couch,932,724,1129,345
1376,200,chair,1242,593,157,229
1376,236,refrigerator,1197,481,134,280
1376,227,bed,907,723,1191,284
1376,250,person,1810,794,217,154
1377,199,refrigerator,109,478,217,501
1377,231,couch,915,725,1162,345
1377,200,chair,1243,593,158,230
1377,236,refrigerator,1197,481,134,280
1377,227,bed,905,724,1189,288
1377,250,person,1812,794,213,154
1378,199,refrigerator,109,478,217,501
1378,231,couch,913,721,1168,341
1378,200,chair,1240,593,153,229
1378,236,refrigerator,1197,481,134,281
1378,227,bed,906,723,1190,284
1378,250,person,1812,794,213,154
1379,199,refrigerator,109,478,217,501
1379,231,bed,906,720,1184,337
1379,200,chair,1243,593,157,229
1379,236,refrigerator,1197,481,134,280
1379,227,bed,918,730,1203,247
1379,250,person,1812,794,213,156
1380,199,refrigerator,109,478,217,502
1380,200,chair,1245,593,161,229
1380,236,refrigerator,1197,481,134,280
1380,227,bed,913,723,1199,273
1380,250,person,1811,794,214,155
1381,199,refrigerator,109,478,217,502
1381,200,chair,1239,592,149,228
1381,236,refrigerator,1196,481,134,281
1381,250,person,1810,793,216,153
1381,231,bed,903,720,1188,337
1382,199,refrigerator,109,477,218,499
1382,200,chair,1239,591,148,225
1382,236,refrigerator,1196,482,134,281
1382,250,person,1810,793,217,151
1382,227,bed,914,729,1204,275
1383,199,refrigerator,109,478,218,501
1383,200,chair,1238,579,143,202
1383,236,refrigerator,1196,482,134,282
1383,250,person,1812,793,213,152
1383,231,bed,899,720,1188,343
1384,199,refrigerator,109,477,219,499
1384,236,refrigerator,1196,482,134,281
1384,231,bed,893,719,1196,344
1384,227,couch,931,721,1134,331
1385,199,refrigerator,110,477,219,499
1385,236,refrigerator,1195,482,137,281
1385,231,bed,895,716,1191,345
1385,227,couch,914,715,1162,344
1386,199,refrigerator,109,478,218,501
1386,236,refrigerator,1196,477,135,270
1386,231,bed,896,712,1189,354
1386,227,couch,910,711,1175,353
1387,199,refrigerator,110,477,219,499
1387,236,refrigerator,1196,469,135,261
1387,231,bed,898,737,1186,308
1387,227,couch,914,709,1171,365
1388,199,refrigerator,110,477,219,498
1388,236,refrigerator,1196,460,135,242
1388,231,bed,903,755,1185,259
1388,227,bed,907,707,1174,373
1388,254,person,706,631,312,212
1389,199,refrigerator,110,477,219,499
1389,236,refrigerator,1196,448,135,220
1389,231,couch,906,762,1185,238
1389,227,couch,910,702,1176,383
1389,254,person,717,629,298,212
1390,199,refrigerator,110,478,218,500
1390,231,couch,907,766,1184,223
1390,227,couch,905,697,1176,395
1390,254,person,726,628,283,211
1391,199,refrigerator,110,478,218,501
1391,231,couch,904,758,1178,213
1391,227,couch,909,717,1179,348
1391,254,person,738,628,265,211
1392,199,refrigerator,110,478,219,500
1392,231,couch,908,764,1182,227
1392,227,bed,909,751,1172,273
1392,254,person,754,628,244,211
1393,199,refrigerator,110,478,219,500
1393,231,bed,908,764,1171,238
1393,227,couch,910,762,1179,253
1393,254,person,768,628,229,217
1394,199,refrigerator,109,477,219,499
1394,231,bed,910,763,1164,245
1394,227,couch,911,764,1182,246
1394,254,person,761,616,267,221
1395,199,refrigerator,110,477,219,498
1395,231,couch,914,759,1188,232
1395,227,bed,909,765,1176,235
1395,254,person,784,613,290,217
1396,199,refrigerator,110,477,219,498
1396,231,couch,910,749,1187,216
1396,227,bed,910,764,1166,248
1396,254,person,802,607,330,224
1396,255,person,925,616,576,280
1397,199,refrigerator,110,477,219,498
1397,231,couch,910,745,1188,209
1397,227,bed,911,761,1162,258
1397,254,person,821,604,360,231
1397,255,person,924,617,574,270
1398,199,refrigerator,110,477,219,498
1398,231,couch,911,748,1184,212
1398,227,bed,908,764,1169,251
1398,254,person,838,598,381,245
1398,255,person,889,636,493,327
1399,199,refrigerator,109,478,218,500
1399,231,couch,910,748,1177,212
1399,227,bed,912,765,1160,254
1399,254,person,857,595,399,256
1399,255,person,922,638,532,344
1400,199,refrigerator,109,478,218,501
1400,231,couch,912,743,1187,207
1400,227,bed,912,761,1157,260
1400,254,person,870,593,413,287
1400,255,person,935,628,542,355
1401,199,refrigerator,109,477,219,499
1401,231,couch,906,740,1179,203
1401,227,bed,913,761,1157,260
1401,254,person,883,591,420,298
1401,255,person,942,620,543,354
1402,199,refrigerator,109,477,219,498
1402,231,couch,905,741,1179,200
1402,227,bed,908,760,1163,249
1402,254,person,892,583,422,294
1402,255,person,947,616,538,356
1403,199,refrigerator,109,477,218,500
1403,231,couch,906,742,1182,202
1403,254,person,896,578,422,294
1403,255,person,942,609,518,356
1404,199,refrigerator,109,478,218,501
1404,231,couch,908,746,1187,207
1404,254,person,901,576,420,307
1405,199,refrigerator,109,478,217,502
1405,231,couch,904,743,1177,202
1405,254,person,901,574,420,318
1405,255,person,958,605,533,375
1406,199,refrigerator,109,477,219,499
1406,231,couch,903,741,1173,196
1406,254,person,905,571,416,330
1406,255,person,965,604,543,385
1406,227,couch,910,755,1158,276
1407,199,refrigerator,110,477,219,497
1407,231,couch,905,740,1178,196
1407,254,person,907,569,419,342
1407,255,person,971,599,548,395
1407,227,couch,910,732,1159,324
1408,199,refrigerator,109,477,218,500
1408,231,couch,884,740,1132,196
1408,254,person,910,564,417,348
1408,255,person,974,596,547,404
1408,227,couch,910,747,1159,294
1409,199,refrigerator,109,478,218,501
1409,231,couch,897,745,1159,199
1409,254,person,911,561,414,356
1409,255,person,981,592,553,413
1410,199,refrigerator,109,477,217,501
1410,231,couch,902,748,1168,204
1410,254,person,913,558,414,363
1410,255,person,984,591,554,424
1411,199,refrigerator,109,477,217,500
1411,231,couch,904,746,1172,200
1411,254,person,913,557,412,370
1411,255,person,985,591,553,435
1412,199,refrigerator,109,477,217,500
1412,231,couch,904,745,1172,199
1412,254,person,903,555,394,372
1412,255,person,982,593,548,444
1413,199,refrigerator,109,478,217,501
1413,231,couch,904,741,1168,200
1413,255,person,980,594,542,452
1414,199,refrigerator,109,478,217,501
1414,231,couch,906,736,1171,207
1414,255,person,975,596,532,459
1415,199,refrigerator,109,478,217,501
1415,231,couch,886,739,1132,203
1415,255,person,969,597,518,463
1416,199,refrigerator,109,477,218,498
1416,231,couch,869,741,1100,204
1416,255,person,964,602,506,476
1417,199,refrigerator,109,478,218,501
1417,231,couch,885,744,1135,207
1417,255,person,956,604,484,481
1418,199,refrigerator,109,478,217,501
1418,231,couch,903,743,1171,205
1418,255,person,950,608,462,483
1419,199,refrigerator,109,478,217,502
1419,255,person,949,614,441,487
1420,199,refrigerator,109,478,217,502
1420,255,person,948,624,425,499
1421,199,refrigerator,109,477,217,502
1421,255,person,944,639,396,510
1421,261,chair,1247,595,165,233
1422,199,refrigerator,109,478,217,502
1422,255,person,945,647,384,509
1422,261,chair,1251,595,173,233
1423,199,refrigerator,109,477,217,502
1423,255,person,952,649,383,506
1423,261,chair,1244,594,156,231
1424,199,refrigerator,109,478,217,501
1424,255,person,958,650,381,503
1424,261,chair,1244,594,154,230
1425,199,refrigerator,109,478,217,502
1425,255,person,961,649,373,498
1425,261,chair,1249,593,162,231
1426,199,refrigerator,109,478,217,502
1426,255,person,964,649,368,499
1426,261,chair,1245,594,153,231
1427,199,refrigerator,109,478,217,502
1427,255,person,967,650,365,502
1427,261,chair,1245,594,152,231
1428,199,refrigerator,109,478,217,502
1428,255,person,969,650,364,508
1428,261,chair,1251,595,168,231
1429,199,refrigerator,109,477,218,500
1429,255,person,969,651,365,513
1429,261,chair,1256,595,177,232
1430,199,refrigerator,109,476,219,499
1430,255,person,971,651,366,515
1430,261,chair,1254,594,170,231
1431,199,refrigerator,109,478,218,501
1431,255,person,972,651,365,518
1431,261,chair,1255,593,174,230
1432,199,refrigerator,109,477,218,499
1432,255,person,973,651,370,520
1432,261,chair,1253,594,171,229
1433,199,refrigerator,109,477,218,499
1433,255,person,976,651,380,516
1433,261,chair,1247,595,171,229
1434,199,refrigerator,109,477,219,499
1434,255,person,980,652,391,513
1434,261,chair,1244,595,164,229
1435,199,refrigerator,109,477,219,499
1435,255,person,983,659,392,505
1435,261,chair,1244,594,149,229
1436,199,refrigerator,109,477,219,499
1436,255,person,983,667,403,497
1436,261,chair,1252,594,151,232
1437,199,refrigerator,109,477,218,501
1437,255,person,987,672,413,493
1437,261,chair,1259,594,154,234
1438,199,refrigerator,109,477,218,502
1438,255,person,990,674,415,491
1438,261,chair,1256,593,145,232
1439,199,refrigerator,109,476,218,499
1439,255,person,999,671,403,494
1439,261,chair,1264,596,158,232
1440,199,refrigerator,109,476,219,498
1440,255,person,1010,669,398,500
1440,261,chair,1267,595,158,234
1441,199,refrigerator,110,476,219,498
1441,255,person,1024,662,396,518
1441,261,chair,1271,596,157,232
1442,199,refrigerator,110,477,219,498
1442,255,person,1038,654,385,537
1442,231,couch,909,753,1187,219
1443,199,refrigerator,110,477,219,498
1443,255,person,1054,643,392,558
1443,231,couch,908,756,1182,227
1444,199,refrigerator,110,478,219,499
1444,255,person,1063,629,397,583
